DateTime, Temperature, Humidity, Heating 1, Heating 2, Fan 1 Speed, Fan 2 Speed, Target Temperature
2016-04-19 06:38:59.793064,24.1286962891,58.9137075195,1,0,50,30,24
2016-04-19 06:39:10.920532,24.1179711914,58.8434342041,1,0,50,30,24
2016-04-19 06:39:22.048068,24.1072460937,58.8189372559,1,0,50,30,24
2016-04-19 06:39:33.175661,24.0750708008,59.2337276611,1,0,50,30,24
2016-04-19 06:39:44.303173,24.0857958984,58.9911958008,1,0,50,30,24
2016-04-19 06:39:55.430677,24.0750708008,58.9819576416,1,0,50,30,24
2016-04-19 06:40:06.558210,24.0536206055,58.9329637451,1,0,50,30,24
2016-04-19 06:40:17.685809,24.0428955078,59.2594189453,1,0,50,30,24
2016-04-19 06:40:28.813286,24.0214453125,59.1722780762,1,0,50,30,24
2016-04-19 06:40:39.940759,24.0107202148,59.1477811279,1,0,50,30,24
2016-04-19 06:40:51.068298,23.9892700195,59.4421099854,1,0,50,30,24
2016-04-19 06:41:02.196687,23.9678198242,59.0879403076,1,1,50,30,24
2016-04-19 06:41:13.324683,23.9463696289,59.496710083,1,1,50,30,24
2016-04-19 06:41:24.452526,23.9463696289,59.2296812744,1,1,50,30,24
2016-04-19 06:41:35.580389,23.9249194336,59.3866810303,1,1,50,30,24
2016-04-19 06:41:46.708054,23.9034692383,59.4139810791,1,1,50,30,24
2016-04-19 06:41:57.836016,23.8927441406,59.6259953613,1,1,50,30,24
2016-04-19 06:42:08.963882,23.8927441406,59.5573308105,1,1,50,30,24
2016-04-19 06:42:20.091689,23.9141943359,59.5452895508,1,1,50,30,24
2016-04-19 06:42:31.219535,23.9034692383,59.6352335205,1,1,50,30,24
2016-04-19 06:42:42.347566,23.9141943359,59.4537368164,1,1,50,30,24
2016-04-19 06:42:53.475707,23.9249194336,59.4019398193,1,1,50,30,24
2016-04-19 06:43:04.603597,23.9463696289,59.496710083,1,1,50,30,24
2016-04-19 06:43:15.731474,23.9678198242,59.3931160889,1,1,50,30,24
2016-04-19 06:43:26.859336,23.9785449219,59.3489484863,1,1,50,30,24
2016-04-19 06:43:37.984279,23.9999951172,59.1309135742,1,1,50,30,24
2016-04-19 06:43:49.112116,24.0214453125,59.2867189941,1,1,50,30,24
2016-04-19 06:44:00.240099,24.0321704102,59.3569923096,1,0,50,30,24
2016-04-19 06:44:11.367684,24.0643457031,59.239748291,1,0,50,30,24
2016-04-19 06:44:22.495289,24.0857958984,59.2505952148,1,0,50,30,24
2016-04-19 06:44:33.622886,24.0965209961,59.1911688232,1,0,50,30,24
2016-04-19 06:44:44.750454,24.1072460937,59.0630778809,1,0,50,30,24
2016-04-19 06:44:55.878026,24.1286962891,59.0586660156,1,0,50,30,24
2016-04-19 06:45:07.005608,24.1394213867,58.9000574951,1,0,50,30,24
2016-04-19 06:45:18.133252,24.1286962891,58.906078125,1,0,50,30,24
2016-04-19 06:45:29.260835,24.1501464844,58.7338195801,1,0,50,30,24
2016-04-19 06:45:40.388362,24.1501464844,58.8711486816,1,0,50,30,24
2016-04-19 06:45:51.515981,24.1394213867,58.8847987061,1,0,50,30,24
2016-04-19 06:46:02.643475,24.1286962891,58.6771962891,1,0,50,30,24
2016-04-19 06:46:13.771029,24.1179711914,58.9578751221,1,0,50,30,24
2016-04-19 06:46:24.898550,24.1072460937,58.8952312012,1,0,50,30,24
2016-04-19 06:46:36.026112,24.0857958984,58.8004609375,1,0,50,30,24
2016-04-19 06:46:47.153679,24.0643457031,59.125307373,1,0,50,30,24
2016-04-19 06:46:58.281193,24.0321704102,59.1357398682,1,0,50,30,24
2016-04-19 06:47:09.408726,24.0107202148,59.5750272217,1,0,50,30,24
2016-04-19 06:47:20.536342,23.9892700195,59.2208575439,1,0,50,30,24
2016-04-19 06:47:31.664704,23.9785449219,59.257395752,1,1,50,30,24
2016-04-19 06:47:42.792620,23.9678198242,59.3397103271,1,1,50,30,24
2016-04-19 06:47:53.920404,23.9570947266,59.2541782227,1,1,50,30,24
2016-04-19 06:48:05.048243,23.9570947266,59.2465488281,1,1,50,30,24
2016-04-19 06:48:16.176117,23.9356445312,59.4264367676,1,1,50,30,24
2016-04-19 06:48:27.303912,23.9249194336,59.5163807373,1,1,50,30,24
2016-04-19 06:48:38.431732,23.9356445312,59.5561364746,1,1,50,30,24
2016-04-19 06:48:49.559596,23.9141943359,59.6444716797,1,1,50,30,24
2016-04-19 06:49:00.687458,23.9141943359,59.6139541016,1,1,50,30,24
2016-04-19 06:49:11.815309,23.9356445312,59.1136315918,1,1,50,30,24
2016-04-19 06:49:22.943127,23.9463696289,59.5348570557,1,1,50,30,24
2016-04-19 06:49:34.070968,23.9785449219,59.516795166,1,1,50,30,24
2016-04-19 06:49:45.198806,23.9785449219,59.1353254395,1,1,50,30,24
2016-04-19 06:49:56.326688,24.0107202148,59.277480835,1,1,50,30,24
2016-04-19 06:50:07.454731,24.0321704102,59.2425513916,1,0,50,30,24
2016-04-19 06:50:18.582231,24.0536206055,59.0245164795,1,0,50,30,24
2016-04-19 06:50:29.710054,24.0643457031,59.224489502,1,0,50,30,24
2016-04-19 06:50:40.837556,24.0643457031,59.0566428223,1,0,50,30,24
2016-04-19 06:50:51.965192,24.0857958984,59.0446015625,1,0,50,30,24
2016-04-19 06:51:03.092764,24.0857958984,58.8538666992,1,0,50,30,24
2016-04-19 06:51:14.220327,24.0965209961,59.0919866943,1,0,50,30,24
2016-04-19 06:51:25.347844,24.0857958984,58.7241669922,1,0,50,30,24
2016-04-19 06:51:36.475460,24.0965209961,59.1453924561,1,0,50,30,24
2016-04-19 06:51:47.603001,24.0857958984,59.0293427734,1,0,50,30,24
2016-04-19 06:51:58.730545,24.0857958984,58.9530488281,1,0,50,30,24
2016-04-19 06:52:09.858078,24.0643457031,58.9650900879,1,0,50,30,24
2016-04-19 06:52:20.985096,24.0643457031,58.9269431152,1,0,50,30,24
2016-04-19 06:52:32.112715,24.0428955078,58.7635083008,1,0,50,30,24
2016-04-19 06:52:43.240436,24.0321704102,58.8763404541,1,0,50,30,24
2016-04-19 06:52:54.368311,24.0214453125,59.1570192871,1,0,50,30,24
2016-04-19 06:53:05.495931,23.9892700195,59.2284869385,1,0,50,30,24
2016-04-19 06:53:16.624157,23.9892700195,59.1750811768,1,1,50,30,24
2016-04-19 06:53:27.752050,23.9785449219,59.3718366699,1,1,50,30,24
2016-04-19 06:53:38.879858,23.9463696289,59.4127867432,1,1,50,30,24
2016-04-19 06:53:50.007654,23.9356445312,59.3425134277,1,1,50,30,24
2016-04-19 06:54:01.135574,23.9141943359,59.3087783203,1,1,50,30,24
2016-04-19 06:54:12.263426,23.9463696289,59.2144224854,1,1,50,30,24
2016-04-19 06:54:23.391270,23.9356445312,59.4569543457,1,1,50,30,24
2016-04-19 06:54:34.519061,23.9463696289,59.5195982666,1,1,50,30,24
2016-04-19 06:54:45.646889,23.9463696289,59.4738218994,1,1,50,30,24
2016-04-19 06:54:56.774795,23.9463696289,59.6569273682,1,1,50,30,24
2016-04-19 06:55:07.902750,23.9570947266,59.0710727539,1,1,50,30,24
2016-04-19 06:55:19.027044,23.9785449219,59.2650251465,1,1,50,30,24
2016-04-19 06:55:30.154955,23.9892700195,58.991975708,1,1,50,30,24
2016-04-19 06:55:41.282867,23.9999951172,59.2148369141,1,1,50,30,24
2016-04-19 06:55:52.410690,24.0214453125,59.4545656738,1,1,50,30,24
2016-04-19 06:56:03.538642,24.0321704102,59.1357398682,1,0,50,30,24
2016-04-19 06:56:14.666235,24.0643457031,59.0108664551,1,0,50,30,24
2016-04-19 06:56:25.793791,24.0965209961,58.9546575928,1,0,50,30,24
2016-04-19 06:56:36.921339,24.1179711914,58.9502457275,1,0,50,30,24
2016-04-19 06:56:48.048892,24.1179711914,59.0189102783,1,0,50,30,24
2016-04-19 06:56:59.176473,24.1286962891,58.7840078125,1,0,50,30,24
2016-04-19 06:57:10.304069,24.1286962891,58.8450429688,1,0,50,30,24
2016-04-19 06:57:21.431584,24.1394213867,58.9687220459,1,0,50,30,24
2016-04-19 06:57:32.559143,24.1394213867,58.73984021,1,0,50,30,24
2016-04-19 06:57:43.686780,24.1286962891,59.0281484375,1,0,50,30,24
2016-04-19 06:57:54.814261,24.1286962891,58.8679311523,1,0,50,30,24
2016-04-19 06:58:05.941870,24.1072460937,58.7807902832,1,0,50,30,24
2016-04-19 06:58:17.069427,24.0965209961,58.9393988037,1,0,50,30,24
2016-04-19 06:58:28.196930,24.0857958984,58.808090332,1,0,50,30,24
2016-04-19 06:58:39.324530,24.0750708008,58.2037593994,1,0,50,30,24
2016-04-19 06:58:50.452106,24.0643457031,58.7667258301,1,0,50,30,24
2016-04-19 06:59:01.579637,24.0428955078,59.1602368164,1,0,50,30,24
2016-04-19 06:59:12.707157,24.0214453125,59.0502077637,1,0,50,30,24
2016-04-19 06:59:23.834767,24.0107202148,58.9265286865,1,0,50,30,24
2016-04-19 06:59:34.962335,23.9892700195,58.9614581299,1,0,50,30,24
2016-04-19 06:59:46.087130,23.9785449219,59.2345075684,1,1,50,30,24
2016-04-19 06:59:57.215031,23.9570947266,59.2236606445,1,1,50,30,24
2016-04-19 07:00:08.342859,23.9249194336,59.2188343506,1,1,50,30,24
2016-04-19 07:00:19.470710,23.9141943359,59.2935195312,1,1,50,30,24
2016-04-19 07:00:30.598480,23.8927441406,59.7175480957,1,1,50,30,24
2016-04-19 07:00:41.726367,23.8927441406,59.4276311035,1,1,50,30,24
2016-04-19 07:00:52.853572,23.9034692383,59.6199747314,1,1,50,30,24
2016-04-19 07:01:03.981362,23.9034692383,59.4063516846,1,1,50,30,24
2016-04-19 07:01:15.109162,23.8927441406,59.7480656738,1,1,50,30,24
2016-04-19 07:01:26.236984,23.9249194336,59.4019398193,1,1,50,30,24
2016-04-19 07:01:37.364851,23.9249194336,59.4553455811,1,1,50,30,24
2016-04-19 07:01:48.492670,23.9356445312,59.6858361816,1,1,50,30,24
2016-04-19 07:01:59.620457,23.9463696289,59.5653746338,1,1,50,30,24
2016-04-19 07:02:10.748277,23.9570947266,59.4449130859,1,1,50,30,24
2016-04-19 07:02:21.876211,23.9785449219,59.2879133301,1,1,50,30,24
2016-04-19 07:02:33.004060,23.9999951172,59.329277832,1,1,50,30,24
2016-04-19 07:02:44.132086,24.0214453125,59.4011599121,1,1,50,30,24
2016-04-19 07:02:55.260383,24.0428955078,59.0229077148,1,0,50,30,24
2016-04-19 07:03:06.388049,24.0750708008,58.6538936768,1,0,50,30,24
2016-04-19 07:03:17.515619,24.0857958984,59.3574067383,1,0,50,30,24
2016-04-19 07:03:28.643200,24.0965209961,58.8173284912,1,0,50,30,24
2016-04-19 07:03:39.770746,24.1179711914,58.7823990479,1,0,50,30,24
2016-04-19 07:03:50.898245,24.1286962891,59.2112539063,1,0,50,30,24
2016-04-19 07:04:02.025896,24.1286962891,58.8755605469,1,0,50,30,24
2016-04-19 07:04:13.153435,24.160871582,58.3615880127,1,0,50,30,24
2016-04-19 07:04:24.281005,24.160871582,58.7812047119,1,0,50,30,24
2016-04-19 07:04:35.408502,24.1501464844,58.9703308105,1,0,50,30,24
2016-04-19 07:04:46.536148,24.1394213867,58.1752650146,1,0,50,30,24
2016-04-19 07:04:57.663684,24.1286962891,58.8450429688,1,0,50,30,24
2016-04-19 07:05:08.791239,24.1072460937,58.7731608887,1,0,50,30,24
2016-04-19 07:05:19.918732,24.0857958984,58.8996430664,1,0,50,30,24
2016-04-19 07:05:31.046320,24.0750708008,58.6767818604,1,0,50,30,24
2016-04-19 07:05:42.173862,24.0643457031,59.1329367676,1,0,50,30,24
2016-04-19 07:05:53.301401,24.0643457031,58.6828024902,1,0,50,30,24
2016-04-19 07:06:04.428932,24.0428955078,59.0381665039,1,0,50,30,24
2016-04-19 07:06:15.556529,24.0214453125,58.996802002,1,0,50,30,24
2016-04-19 07:06:26.684119,23.9892700195,59.2666339111,1,0,50,30,24
2016-04-19 07:06:37.812555,23.9785449219,58.8530378418,1,1,50,30,24
2016-04-19 07:06:48.940427,23.9356445312,59.3272546387,1,1,50,30,24
2016-04-19 07:07:00.068300,23.9356445312,59.4569543457,1,1,50,30,24
2016-04-19 07:07:11.196223,23.9249194336,59.2722401123,1,1,50,30,24
2016-04-19 07:07:22.324183,23.9249194336,59.2798695068,1,1,50,30,24
2016-04-19 07:07:33.452040,23.9141943359,59.2782607422,1,1,50,30,24
2016-04-19 07:07:44.579867,23.9249194336,58.9289173584,1,1,50,30,24
2016-04-19 07:07:55.707698,23.9034692383,59.4902750244,1,1,50,30,24
2016-04-19 07:08:06.835576,23.8927441406,59.5649602051,1,1,50,30,24
2016-04-19 07:08:17.963407,23.9249194336,59.5163807373,1,1,50,30,24
2016-04-19 07:08:29.091251,23.9034692383,59.4139810791,1,1,50,30,24
2016-04-19 07:08:40.219051,23.9356445312,59.3959191895,1,1,50,30,24
2016-04-19 07:08:51.346977,23.9463696289,59.1839049072,1,1,50,30,24
2016-04-19 07:09:02.474877,23.9785449219,59.4939069824,1,1,50,30,24
2016-04-19 07:09:13.602812,23.9785449219,58.8530378418,1,1,50,30,24
2016-04-19 07:09:24.730651,24.0107202148,58.918899292,1,1,50,30,24
2016-04-19 07:09:35.858656,24.0107202148,59.3537747803,1,0,50,30,24
2016-04-19 07:09:46.986152,24.0428955078,58.8016552734,1,0,50,30,24
2016-04-19 07:09:58.113695,24.0643457031,59.2016013184,1,0,50,30,24
2016-04-19 07:10:09.241220,24.0965209961,58.8325872803,1,0,50,30,24
2016-04-19 07:10:20.368772,24.0965209961,58.8783636475,1,0,50,30,24
2016-04-19 07:10:31.496311,24.1286962891,58.9137075195,1,0,50,30,24
2016-04-19 07:10:42.623828,24.1179711914,58.8892105713,1,0,50,30,24
2016-04-19 07:10:53.751375,24.1072460937,58.9257487793,1,0,50,30,24
2016-04-19 07:11:04.878929,24.1179711914,58.6908463135,1,0,50,30,24
2016-04-19 07:11:16.006476,24.1072460937,58.8952312012,1,0,50,30,24
2016-04-19 07:11:27.134037,24.1072460937,58.9333781738,1,0,50,30,24
2016-04-19 07:11:38.261576,24.1072460937,59.0096721191,1,0,50,30,24
2016-04-19 07:11:49.389102,24.0965209961,58.1993475342,1,0,50,30,24
2016-04-19 07:12:00.516749,24.0750708008,58.6996700439,1,0,50,30,24
2016-04-19 07:12:11.644318,24.0750708008,58.7301876221,1,0,50,30,24
2016-04-19 07:12:22.771883,24.0536206055,58.8414110107,1,0,50,30,24
2016-04-19 07:12:33.899569,24.0428955078,59.2136425781,1,0,50,30,24
2016-04-19 07:12:45.022923,24.0107202148,58.8654935303,1,0,50,30,24
2016-04-19 07:12:56.145365,23.9999951172,59.0164726563,1,0,50,30,24
2016-04-19 07:13:07.270523,23.9892700195,59.106416626,1,1,50,30,24
2016-04-19 07:13:18.394016,23.9785449219,59.2802839355,1,1,50,30,24
2016-04-19 07:13:29.516369,23.9570947266,59.1549960938,1,1,50,30,24
2016-04-19 07:13:40.638086,23.9463696289,59.2907164307,1,1,50,30,24
2016-04-19 07:13:51.766037,23.9249194336,59.2417225342,1,1,50,30,24
2016-04-19 07:14:02.893909,23.9249194336,59.3637928467,1,1,50,30,24
2016-04-19 07:14:14.021954,23.9141943359,59.3011489258,1,1,50,30,24
2016-04-19 07:14:25.150033,23.9249194336,59.1196522217,1,1,50,30,24
2016-04-19 07:14:36.278072,23.9249194336,59.3409046631,1,1,50,30,24
2016-04-19 07:14:47.406025,23.9463696289,58.9550230713,1,1,50,30,24
2016-04-19 07:14:58.533847,23.9570947266,59.0558139648,1,1,50,30,24
2016-04-19 07:15:09.660914,23.9678198242,59.3625985107,1,1,50,30,24
2016-04-19 07:15:20.788708,23.9999951172,59.1080253906,1,1,50,30,24
2016-04-19 07:15:31.916636,23.9999951172,59.1919487305,1,1,50,30,24
2016-04-19 07:15:43.044539,24.0428955078,58.7253613281,1,1,50,30,24
2016-04-19 07:15:54.172499,24.0643457031,59.0566428223,1,0,50,30,24
2016-04-19 07:16:05.299300,24.0857958984,58.8233491211,1,0,50,30,24
2016-04-19 07:16:16.426849,24.0965209961,58.7868109131,1,0,50,30,24
2016-04-19 07:16:27.554396,24.1394213867,58.1600062256,1,0,50,30,24
2016-04-19 07:16:38.681876,24.1501464844,58.7490783691,1,0,50,30,24
2016-04-19 07:16:49.809467,24.160871582,58.9337926025,1,0,50,30,24
2016-04-19 07:17:00.937008,24.1394213867,58.7169520264,1,0,50,30,24
2016-04-19 07:17:12.064771,24.1286962891,58.3567617188,1,0,50,30,24
2016-04-19 07:17:23.192645,24.1394213867,58.8008753662,1,0,50,30,24
2016-04-19 07:17:34.320157,24.1286962891,58.417796875,1,0,50,30,24
2016-04-19 07:17:45.447742,24.1179711914,58.7366226807,1,0,50,30,24
2016-04-19 07:17:56.575347,24.1072460937,58.002592041,1,0,50,30,24
2016-04-19 07:18:07.702910,24.1072460937,58.6434611816,1,0,50,30,24
2016-04-19 07:18:18.830451,24.0965209961,58.9241400146,1,0,50,30,24
2016-04-19 07:18:29.958005,24.0643457031,58.6293967285,1,0,50,30,24
2016-04-19 07:18:41.085596,24.0536206055,58.77274646,1,0,50,30,24
2016-04-19 07:18:52.213136,24.0321704102,58.7237525635,1,0,50,30,24
2016-04-19 07:19:03.340709,24.0107202148,59.0257108154,1,0,50,30,24
2016-04-19 07:19:14.468244,24.0214453125,58.9891726074,1,0,50,30,24
2016-04-19 07:19:25.595840,23.9785449219,59.1505842285,1,0,50,30,24
2016-04-19 07:19:36.724067,23.9678198242,58.8590584717,1,1,50,30,24
2016-04-19 07:19:47.851892,23.9356445312,59.2509606934,1,1,50,30,24
2016-04-19 07:19:58.979723,23.9356445312,59.2814782715,1,1,50,30,24
2016-04-19 07:20:10.107544,23.9034692383,59.1011759033,1,1,50,30,24
2016-04-19 07:20:21.235547,23.9034692383,58.6739298096,1,1,50,30,24
2016-04-19 07:20:32.363347,23.9034692383,59.2613931885,1,1,50,30,24
2016-04-19 07:20:43.491181,23.9034692383,59.2919107666,1,1,50,30,24
2016-04-19 07:20:54.618997,23.9034692383,59.4292398682,1,1,50,30,24
2016-04-19 07:21:05.746870,23.9249194336,59.2035755615,1,1,50,30,24
2016-04-19 07:21:16.874089,23.9141943359,59.1561904297,1,1,50,30,24
2016-04-19 07:21:28.001877,23.9141943359,58.9578261719,1,1,50,30,24
2016-04-19 07:21:39.129735,23.9356445312,59.2509606934,1,1,50,30,24
2016-04-19 07:21:50.257626,23.9570947266,59.2389194336,1,1,50,30,24
2016-04-19 07:22:01.385523,23.9678198242,59.1260872803,1,1,50,30,24
2016-04-19 07:22:12.513393,23.9999951172,59.0241020508,1,1,50,30,24
2016-04-19 07:22:23.641207,24.0107202148,58.9799344482,1,1,50,30,24
2016-04-19 07:22:34.769030,24.0321704102,59.2272926025,1,0,50,30,24
2016-04-19 07:22:45.896759,24.0428955078,59.1526074219,1,0,50,30,24
2016-04-19 07:22:57.024345,24.0643457031,58.6065085449,1,0,50,30,24
2016-04-19 07:23:08.152114,24.0750708008,58.9743282471,1,0,50,30,24
2016-04-19 07:23:19.279831,24.0857958984,58.6020966797,1,0,50,30,24
2016-04-19 07:23:30.407593,24.1072460937,58.9333781738,1,0,50,30,24
2016-04-19 07:23:41.535295,24.1179711914,58.698475708,1,0,50,30,24
2016-04-19 07:23:52.662832,24.1072460937,58.7121257324,1,0,50,30,24
2016-04-19 07:24:03.790366,24.1072460937,58.849454834,1,0,50,30,24
2016-04-19 07:24:14.917956,24.0965209961,58.7410345459,1,0,50,30,24
2016-04-19 07:24:26.045602,24.1072460937,57.9720744629,1,0,50,30,24
2016-04-19 07:24:37.173088,24.0965209961,58.6571112061,1,0,50,30,24
2016-04-19 07:24:48.300642,24.0965209961,58.6647406006,1,0,50,30,24
2016-04-19 07:24:59.428206,24.0857958984,58.808090332,1,0,50,30,24
2016-04-19 07:25:10.555791,24.0750708008,58.7454464111,1,0,50,30,24
2016-04-19 07:25:21.683343,24.0643457031,58.7133200684,1,0,50,30,24
2016-04-19 07:25:32.810934,24.0428955078,58.4049267578,1,0,50,30,24
2016-04-19 07:25:43.935642,24.0321704102,58.6321998291,1,0,50,30,24
2016-04-19 07:25:55.063160,24.0107202148,58.7205350342,1,0,50,30,24
2016-04-19 07:26:06.190672,23.9892700195,58.8470172119,1,0,50,30,24
2016-04-19 07:26:17.318926,23.9570947266,58.8498203125,1,1,50,30,24
2016-04-19 07:26:28.446826,23.9356445312,59.1899255371,1,1,50,30,24
2016-04-19 07:26:39.574716,23.9249194336,59.2493519287,1,1,50,30,24
2016-04-19 07:26:50.702635,23.9034692383,59.3605753174,1,1,50,30,24
2016-04-19 07:27:01.830508,23.8927441406,59.2597844238,1,1,50,30,24
2016-04-19 07:27:12.958343,23.8927441406,59.5268132324,1,1,50,30,24
2016-04-19 07:27:24.086233,23.882019043,59.2505462646,1,1,50,30,24
2016-04-19 07:27:35.214087,23.882019043,59.4183929443,1,1,50,30,24
2016-04-19 07:27:46.342002,23.9034692383,59.2003580322,1,1,50,30,24
2016-04-19 07:27:57.469806,23.8927441406,59.305560791,1,1,50,30,24
2016-04-19 07:28:08.597663,23.9141943359,59.3774428711,1,1,50,30,24
2016-04-19 07:28:19.725575,23.9141943359,59.2019667969,1,1,50,30,24
2016-04-19 07:28:30.853370,23.9249194336,59.1120228271,1,1,50,30,24
2016-04-19 07:28:41.981195,23.9678198242,58.9048348389,1,1,50,30,24
2016-04-19 07:28:53.109019,23.9892700195,58.9843463135,1,1,50,30,24
2016-04-19 07:29:04.236913,24.0214453125,59.0730959473,1,1,50,30,24
2016-04-19 07:29:15.364943,24.0321704102,58.5787940674,1,0,50,30,24
2016-04-19 07:29:26.492457,24.0428955078,58.8016552734,1,0,50,30,24
2016-04-19 07:29:37.620011,24.0643457031,58.6980612793,1,0,50,30,24
2016-04-19 07:29:48.747498,24.0857958984,58.6173554687,1,0,50,30,24
2016-04-19 07:29:59.875101,24.0857958984,58.7623139648,1,0,50,30,24
2016-04-19 07:30:11.002657,24.1072460937,58.4450969238,1,0,50,30,24
2016-04-19 07:30:22.130212,24.1072460937,58.7960490723,1,0,50,30,24
2016-04-19 07:30:33.257759,24.1179711914,58.8052872314,1,0,50,30,24
2016-04-19 07:30:44.385317,24.1072460937,58.475614502,1,0,50,30,24
2016-04-19 07:30:55.512953,24.0965209961,58.4205999756,1,0,50,30,24
2016-04-19 07:31:06.640477,24.1179711914,58.454335083,1,0,50,30,24
2016-04-19 07:31:17.768022,24.1179711914,58.1033829346,1,0,50,30,24
2016-04-19 07:31:28.895671,24.1072460937,58.4450969238,1,0,50,30,24
2016-04-19 07:31:40.023274,24.1072460937,58.2238444824,1,0,50,30,24
2016-04-19 07:31:51.150775,24.0857958984,58.304550293,1,0,50,30,24
2016-04-19 07:32:02.278309,24.0643457031,58.6293967285,1,0,50,30,24
2016-04-19 07:32:13.405940,24.0428955078,58.4659619141,1,0,50,30,24
2016-04-19 07:32:24.533478,24.0321704102,58.8229346924,1,0,50,30,24
2016-04-19 07:32:35.661173,23.9999951172,58.7570732422,1,0,50,30,24
2016-04-19 07:32:46.789655,23.9785449219,58.5707502441,1,1,50,30,24
2016-04-19 07:32:57.917503,23.9678198242,58.5004769287,1,1,50,30,24
2016-04-19 07:33:09.045387,23.9463696289,58.390447876,1,1,50,30,24
2016-04-19 07:33:20.173172,23.9356445312,58.5185388184,1,1,50,30,24
2016-04-19 07:33:31.301049,23.9463696289,58.2683775635,1,1,50,30,24
2016-04-19 07:33:42.428856,23.9141943359,58.4237685547,1,1,50,30,24
2016-04-19 07:33:53.556742,23.9249194336,58.4787830811,1,1,50,30,24
2016-04-19 07:34:04.684645,23.9034692383,58.4145303955,1,1,50,30,24
2016-04-19 07:34:15.812508,23.9034692383,58.3153482666,1,1,50,30,24
2016-04-19 07:34:26.940370,23.9249194336,58.6618885498,1,1,50,30,24
2016-04-19 07:34:38.068190,23.9249194336,58.219383667,1,1,50,30,24
2016-04-19 07:34:49.196117,23.9356445312,58.312545166,1,1,50,30,24
2016-04-19 07:35:00.324014,23.9892700195,57.8170489502,1,1,50,30,24
2016-04-19 07:35:11.451809,24.0107202148,57.6066434326,1,1,50,30,24
2016-04-19 07:35:22.579784,24.0107202148,57.9118192139,1,0,50,30,24
2016-04-19 07:35:33.707355,24.0321704102,57.8463721924,1,0,50,30,24
2016-04-19 07:35:44.834939,24.0536206055,57.7427781982,1,0,50,30,24
2016-04-19 07:35:55.962547,24.0428955078,57.9776806641,1,0,50,30,24
2016-04-19 07:36:07.090063,24.0536206055,57.5062669678,1,0,50,30,24
2016-04-19 07:36:18.217630,24.0643457031,57.660463623,1,0,50,30,24
2016-04-19 07:36:29.345192,24.0536206055,57.567302124,1,0,50,30,24
2016-04-19 07:36:40.472790,24.0643457031,57.2179587402,1,0,50,30,24
2016-04-19 07:36:51.600314,24.0750708008,57.5476314697,1,0,50,30,24
2016-04-19 07:37:02.727824,24.0643457031,57.6070578613,1,0,50,30,24
2016-04-19 07:37:13.855414,24.0536206055,57.9640306396,1,0,50,30,24
2016-04-19 07:37:24.982993,24.0428955078,57.3673291016,1,0,50,30,24
2016-04-19 07:37:36.110580,24.0321704102,57.5259376221,1,0,50,30,24
2016-04-19 07:37:47.238042,24.0214453125,57.5166994629,1,0,50,30,24
2016-04-19 07:37:58.365651,24.0321704102,57.266538208,1,0,50,30,24
2016-04-19 07:38:09.493172,24.0107202148,57.5379788818,1,0,50,30,24
2016-04-19 07:38:20.620730,23.9678198242,57.6459847412,1,0,50,30,24
2016-04-19 07:38:31.748991,23.9678198242,57.8138314209,1,1,50,30,24
2016-04-19 07:38:42.876847,23.9570947266,57.507046875,1,1,50,30,24
2016-04-19 07:38:54.004772,23.9463696289,57.9097960205,1,1,50,30,24
2016-04-19 07:39:05.132621,23.9249194336,57.6395496826,1,1,50,30,24
2016-04-19 07:39:16.260413,23.9249194336,57.5098499756,1,1,50,30,24
2016-04-19 07:39:27.388283,23.9034692383,57.8728433838,1,1,50,30,24
2016-04-19 07:39:38.516180,23.8927441406,57.9780461426,1,1,50,30,24
2016-04-19 07:39:49.644022,23.8927441406,58.313739502,1,1,50,30,24
2016-04-19 07:40:00.771823,23.8927441406,58.2069279785,1,1,50,30,24
2016-04-19 07:40:11.899661,23.9034692383,58.2314249268,1,1,50,30,24
2016-04-19 07:40:23.027493,23.9141943359,57.8668227539,1,1,50,30,24
2016-04-19 07:40:34.155327,23.9249194336,57.8836903076,1,1,50,30,24
2016-04-19 07:40:45.283127,23.9570947266,57.4231235352,1,1,50,30,24
2016-04-19 07:40:56.410999,23.9892700195,58.1145953369,1,1,50,30,24
2016-04-19 07:41:07.538779,23.9892700195,57.7483843994,1,1,50,30,24
2016-04-19 07:41:18.666645,23.9999951172,57.6660698242,1,1,50,30,24
2016-04-19 07:41:29.794572,24.0214453125,57.676916748,1,1,50,30,24
2016-04-19 07:41:40.922558,24.0428955078,57.7640576172,1,0,50,30,24
2016-04-19 07:41:52.050099,24.0750708008,57.5323726807,1,0,50,30,24
2016-04-19 07:42:03.177612,24.0857958984,57.3966523437,1,0,50,30,24
2016-04-19 07:42:14.305293,24.0965209961,57.3982611084,1,0,50,30,24
2016-04-19 07:42:25.432877,24.1179711914,57.4701431885,1,0,50,30,24
2016-04-19 07:42:36.560576,24.1286962891,57.5404165039,1,0,50,30,24
2016-04-19 07:42:47.688339,24.1072460937,57.6211223145,1,0,50,30,24
2016-04-19 07:42:58.816066,24.1179711914,57.5464371338,1,0,50,30,24
2016-04-19 07:43:09.943602,24.1072460937,57.5829753418,1,0,50,30,24
2016-04-19 07:43:21.071142,24.0965209961,57.5661077881,1,0,50,30,24
2016-04-19 07:43:32.198749,24.1072460937,57.2091350098,1,0,50,30,24
